Time (s),Frequency (Hz),Intensity (dB)
0.13837837837837838,1524.8046875,-313.0712
0.13837837837837838,1532.03125,-313.0712
0.13837837837837838,1539.2578125,-313.0712
0.13837837837837838,1546.484375,-313.0712
0.13837837837837838,1553.7109375,-313.0712
0.13837837837837838,1560.9375,-313.0712
0.13837837837837838,1568.1640625,-313.0712
0.13837837837837838,1575.390625,-313.0712
0.13837837837837838,1582.6171875,-313.0712
0.13837837837837838,1589.84375,-313.0712
0.13837837837837838,1597.0703125,-313.0712
0.13837837837837838,1604.296875,-313.0712
0.13837837837837838,1611.5234375,-313.0712
0.13837837837837838,1618.75,-313.0712
0.13837837837837838,1625.9765625,-313.0712
0.13837837837837838,1633.203125,-313.0712
0.13837837837837838,1640.4296875,-313.0712
0.13837837837837838,1647.65625,-313.0712
0.13837837837837838,1654.8828125,-313.0712
0.13837837837837838,1662.109375,-313.0712
0.13837837837837838,1669.3359375,-313.0712
0.13837837837837838,1676.5625,-313.0712
0.13837837837837838,1683.7890625,-313.0712
0.13837837837837838,1691.015625,-313.0712
0.13837837837837838,1698.2421875,-313.0712
0.13837837837837838,1705.46875,-313.0712
0.13837837837837838,1712.6953125,-313.0712
0.13837837837837838,1719.921875,-313.0712
0.13837837837837838,1727.1484375,-313.0712
0.13837837837837838,1734.375,-313.0712
0.13837837837837838,1741.6015625,-313.0712
0.13837837837837838,1748.828125,-313.0712
0.13837837837837838,1756.0546875,-313.0712
0.13837837837837838,1763.28125,-313.0712
0.13837837837837838,1770.5078125,-313.0712
0.13837837837837838,1777.734375,-313.0712
0.13837837837837838,1784.9609375,-313.0712
0.13837837837837838,1792.1875,-313.0712
0.13837837837837838,1799.4140625,-313.0712
0.13837837837837838,1806.640625,-313.0712
0.13837837837837838,1813.8671875,-313.0712
0.13837837837837838,1821.09375,-313.0712
0.13837837837837838,1828.3203125,-313.0712
0.13837837837837838,1835.546875,-313.0712
0.13837837837837838,1842.7734375,-313.0712
0.13837837837837838,1850.0,-313.0712
0.20756756756756756,0.0,-313.0712
0.20756756756756756,7.2265625,-313.0712
0.20756756756756756,14.453125,-313.0712
0.20756756756756756,21.6796875,-313.0712
0.20756756756756756,28.90625,-313.0712
0.20756756756756756,36.1328125,-313.0712
0.20756756756756756,43.359375,-313.0712
0.20756756756756756,50.5859375,-313.0712
0.20756756756756756,57.8125,-313.0712
0.20756756756756756,65.0390625,-313.0712
0.20756756756756756,72.265625,-313.0712
0.20756756756756756,79.4921875,-313.0712
0.20756756756756756,86.71875,-313.0712
0.20756756756756756,93.9453125,-313.0712
0.20756756756756756,101.171875,-313.0712
0.20756756756756756,108.3984375,-313.0712
0.20756756756756756,115.625,-313.0712
0.20756756756756756,122.8515625,-313.0712
0.20756756756756756,130.078125,-313.0712
0.20756756756756756,137.3046875,-313.0712
0.20756756756756756,144.53125,-313.0712
0.20756756756756756,151.7578125,-313.0712
0.20756756756756756,158.984375,-313.0712
0.20756756756756756,166.2109375,-313.0712
0.20756756756756756,173.4375,-313.0712
0.20756756756756756,180.6640625,-313.0712
0.20756756756756756,187.890625,-313.0712
0.20756756756756756,195.1171875,-313.0712
0.20756756756756756,202.34375,-313.0712
0.20756756756756756,209.5703125,-313.0712
0.20756756756756756,216.796875,-313.0712
0.20756756756756756,224.0234375,-313.0712
0.20756756756756756,231.25,-313.0712
0.20756756756756756,238.4765625,-313.0712
0.20756756756756756,245.703125,-313.0712
0.20756756756756756,252.9296875,-313.0712
0.20756756756756756,260.15625,-313.0712
0.20756756756756756,267.3828125,-313.0712
0.20756756756756756,274.609375,-313.0712
0.20756756756756756,281.8359375,-313.0712
0.20756756756756756,289.0625,-313.0712
0.20756756756756756,296.2890625,-313.0712
0.20756756756756756,303.515625,-313.0712
0.20756756756756756,310.7421875,-313.0712
0.20756756756756756,317.96875,-313.0712
0.20756756756756756,325.1953125,-313.0712
0.20756756756756756,332.421875,-313.0712
0.20756756756756756,339.6484375,-313.0712
0.20756756756756756,346.875,-313.0712
0.20756756756756756,354.1015625,-313.0712
0.20756756756756756,361.328125,-313.0712
0.20756756756756756,368.5546875,-313.0712
0.20756756756756756,375.78125,-313.0712
0.20756756756756756,383.0078125,-313.0712
0.20756756756756756,390.234375,-313.0712
0.20756756756756756,397.4609375,-313.0712
0.20756756756756756,404.6875,-313.0712
0.20756756756756756,411.9140625,-313.0712
0.20756756756756756,419.140625,-313.0712
0.20756756756756756,426.3671875,-313.0712
0.20756756756756756,433.59375,-313.0712
0.20756756756756756,440.8203125,-313.0712
0.20756756756756756,448.046875,-313.0712
0.20756756756756756,455.2734375,-313.0712
0.20756756756756756,462.5,-313.0712
0.20756756756756756,469.7265625,-313.0712
0.20756756756756756,476.953125,-313.0712
0.20756756756756756,484.1796875,-313.0712
0.20756756756756756,491.40625,-313.0712
0.20756756756756756,498.6328125,-313.0712
0.20756756756756756,505.859375,-313.0712
0.20756756756756756,513.0859375,-313.0712
0.20756756756756756,520.3125,-313.0712
0.20756756756756756,527.5390625,-313.0712
0.20756756756756756,534.765625,-313.0712
0.20756756756756756,541.9921875,-313.0712
0.20756756756756756,549.21875,-313.0712
0.20756756756756756,556.4453125,-313.0712
0.20756756756756756,563.671875,-313.0712
0.20756756756756756,570.8984375,-313.0712
0.20756756756756756,578.125,-313.0712
0.20756756756756756,585.3515625,-313.0712
0.20756756756756756,592.578125,-313.0712
0.20756756756756756,599.8046875,-313.0712
0.20756756756756756,607.03125,-313.0712
0.20756756756756756,614.2578125,-313.0712
0.20756756756756756,621.484375,-313.0712
0.20756756756756756,628.7109375,-313.0712
0.20756756756756756,635.9375,-313.0712
0.20756756756756756,643.1640625,-313.0712
0.20756756756756756,650.390625,-313.0712
0.20756756756756756,657.6171875,-313.0712
0.20756756756756756,664.84375,-313.0712
0.20756756756756756,672.0703125,-313.0712
0.20756756756756756,679.296875,-313.0712
0.20756756756756756,686.5234375,-313.0712
0.20756756756756756,693.75,-313.0712
0.20756756756756756,700.9765625,-313.0712
0.20756756756756756,708.203125,-313.0712
0.20756756756756756,715.4296875,-313.0712
0.20756756756756756,722.65625,-313.0712
0.20756756756756756,729.8828125,-313.0712
0.20756756756756756,737.109375,-313.0712
0.20756756756756756,744.3359375,-313.0712
0.20756756756756756,751.5625,-313.0712
0.20756756756756756,758.7890625,-313.0712
0.20756756756756756,766.015625,-313.0712
0.20756756756756756,773.2421875,-313.0712
0.20756756756756756,780.46875,-313.0712
0.20756756756756756,787.6953125,-313.0712
0.20756756756756756,794.921875,-313.0712
0.20756756756756756,802.1484375,-313.0712
0.20756756756756756,809.375,-313.0712
0.20756756756756756,816.6015625,-313.0712
0.20756756756756756,823.828125,-313.0712
0.20756756756756756,831.0546875,-313.0712
0.20756756756756756,838.28125,-313.0712
0.20756756756756756,845.5078125,-313.0712
0.20756756756756756,852.734375,-313.0712
0.20756756756756756,859.9609375,-313.0712
0.20756756756756756,867.1875,-313.0712
0.20756756756756756,874.4140625,-313.0712
0.20756756756756756,881.640625,-313.0712
0.20756756756756756,888.8671875,-313.0712
0.20756756756756756,896.09375,-313.0712
0.20756756756756756,903.3203125,-313.0712
0.20756756756756756,910.546875,-313.0712
0.20756756756756756,917.7734375,-313.0712
0.20756756756756756,925.0,-313.0712
0.20756756756756756,932.2265625,-313.0712
0.20756756756756756,939.453125,-313.0712
0.20756756756756756,946.6796875,-313.0712
0.20756756756756756,953.90625,-313.0712
0.20756756756756756,961.1328125,-313.0712
0.20756756756756756,968.359375,-313.0712
0.20756756756756756,975.5859375,-313.0712
0.20756756756756756,982.8125,-313.0712
0.20756756756756756,990.0390625,-313.0712
0.20756756756756756,997.265625,-313.0712
0.20756756756756756,1004.4921875,-313.0712
0.20756756756756756,1011.71875,-313.0712
0.20756756756756756,1018.9453125,-313.0712
0.20756756756756756,1026.171875,-313.0712
0.20756756756756756,1033.3984375,-313.0712
0.20756756756756756,1040.625,-313.0712
0.20756756756756756,1047.8515625,-313.0712
0.20756756756756756,1055.078125,-313.0712
0.20756756756756756,1062.3046875,-313.0712
0.20756756756756756,1069.53125,-313.0712
0.20756756756756756,1076.7578125,-313.0712
0.20756756756756756,1083.984375,-313.0712
0.20756756756756756,1091.2109375,-313.0712
0.20756756756756756,1098.4375,-313.0712
0.20756756756756756,1105.6640625,-313.0712
0.20756756756756756,1112.890625,-313.0712
0.20756756756756756,1120.1171875,-313.0712
0.20756756756756756,1127.34375,-313.0712
0.20756756756756756,1134.5703125,-313.0712
0.20756756756756756,1141.796875,-313.0712
0.20756756756756756,1149.0234375,-313.0712
0.20756756756756756,1156.25,-313.0712
0.20756756756756756,1163.4765625,-313.0712
0.20756756756756756,1170.703125,-313.0712
0.20756756756756756,1177.9296875,-313.0712
0.20756756756756756,1185.15625,-313.0712
0.20756756756756756,1192.3828125,-313.0712
0.20756756756756756,1199.609375,-313.0712
0.20756756756756756,1206.8359375,-313.0712
0.20756756756756756,1214.0625,-313.0712
0.20756756756756756,1221.2890625,-313.0712
0.20756756756756756,1228.515625,-313.0712
0.20756756756756756,1235.7421875,-313.0712
0.20756756756756756,1242.96875,-313.0712
0.20756756756756756,1250.1953125,-313.0712
0.20756756756756756,1257.421875,-313.0712
0.20756756756756756,1264.6484375,-313.0712
0.20756756756756756,1271.875,-313.0712
0.20756756756756756,1279.1015625,-313.0712
0.20756756756756756,1286.328125,-313.0712
0.20756756756756756,1293.5546875,-313.0712
0.20756756756756756,1300.78125,-313.0712
0.20756756756756756,1308.0078125,-313.0712
0.20756756756756756,1315.234375,-313.0712
0.20756756756756756,1322.4609375,-313.0712
0.20756756756756756,1329.6875,-313.0712
0.20756756756756756,1336.9140625,-313.0712
0.20756756756756756,1344.140625,-313.0712
0.20756756756756756,1351.3671875,-313.0712
0.20756756756756756,1358.59375,-313.0712
0.20756756756756756,1365.8203125,-313.0712
0.20756756756756756,1373.046875,-313.0712
0.20756756756756756,1380.2734375,-313.0712
0.20756756756756756,1387.5,-313.0712
0.20756756756756756,1394.7265625,-313.0712
0.20756756756756756,1401.953125,-313.0712
0.20756756756756756,1409.1796875,-313.0712
0.20756756756756756,1416.40625,-313.0712
0.20756756756756756,1423.6328125,-313.0712
0.20756756756756756,1430.859375,-313.0712
0.20756756756756756,1438.0859375,-313.0712
0.20756756756756756,1445.3125,-313.0712
0.20756756756756756,1452.5390625,-313.0712
0.20756756756756756,1459.765625,-313.0712
0.20756756756756756,1466.9921875,-313.0712
0.20756756756756756,1474.21875,-313.0712
0.20756756756756756,1481.4453125,-313.0712
0.20756756756756756,1488.671875,-313.0712
0.20756756756756756,1495.8984375,-313.0712
0.20756756756756756,1503.125,-313.0712
0.20756756756756756,1510.3515625,-313.0712
0.20756756756756756,1517.578125,-313.0712
0.20756756756756756,1524.8046875,-313.0712
0.20756756756756756,1532.03125,-313.0712
0.20756756756756756,1539.2578125,-313.0712
0.20756756756756756,1546.484375,-313.0712
0.20756756756756756,1553.7109375,-313.0712
0.20756756756756756,1560.9375,-313.0712
0.20756756756756756,1568.1640625,-313.0712
0.20756756756756756,1575.390625,-313.0712
0.20756756756756756,1582.6171875,-313.0712
0.20756756756756756,1589.84375,-313.0712
0.20756756756756756,1597.0703125,-313.0712
0.20756756756756756,1604.296875,-313.0712
0.20756756756756756,1611.5234375,-313.0712
0.20756756756756756,1618.75,-313.0712
0.20756756756756756,1625.9765625,-313.0712
0.20756756756756756,1633.203125,-313.0712
0.20756756756756756,1640.4296875,-313.0712
0.20756756756756756,1647.65625,-313.0712
0.20756756756756756,1654.8828125,-313.0712
0.20756756756756756,1662.109375,-313.0712
0.20756756756756756,1669.3359375,-313.0712
0.20756756756756756,1676.5625,-313.0712
0.20756756756756756,1683.7890625,-313.0712
0.20756756756756756,1691.015625,-313.0712
0.20756756756756756,1698.2421875,-313.0712
0.20756756756756756,1705.46875,-313.0712
0.20756756756756756,1712.6953125,-313.0712
0.20756756756756756,1719.921875,-313.0712
0.20756756756756756,1727.1484375,-313.0712
0.20756756756756756,1734.375,-313.0712
0.20756756756756756,1741.6015625,-313.0712
0.20756756756756756,1748.828125,-313.0712
0.20756756756756756,1756.0546875,-313.0712
0.20756756756756756,1763.28125,-313.0712
0.20756756756756756,1770.5078125,-313.0712
0.20756756756756756,1777.734375,-313.0712
0.20756756756756756,1784.9609375,-313.0712
0.20756756756756756,1792.1875,-313.0712
0.20756756756756756,1799.4140625,-313.0712
0.20756756756756756,1806.640625,-313.0712
0.20756756756756756,1813.8671875,-313.0712
0.20756756756756756,1821.09375,-313.0712
0.20756756756756756,1828.3203125,-313.0712
0.20756756756756756,1835.546875,-313.0712
0.20756756756756756,1842.7734375,-313.0712
0.20756756756756756,1850.0,-313.0712
0.27675675675675676,0.0,-313.0712
0.27675675675675676,7.2265625,-313.0712
0.27675675675675676,14.453125,-313.0712
0.27675675675675676,21.6796875,-313.0712
0.27675675675675676,28.90625,-313.0712
0.27675675675675676,36.1328125,-313.0712
0.27675675675675676,43.359375,-313.0712
0.27675675675675676,50.5859375,-313.0712
0.27675675675675676,57.8125,-313.0712
0.27675675675675676,65.0390625,-313.0712
0.27675675675675676,72.265625,-313.0712
0.27675675675675676,79.4921875,-313.0712
0.27675675675675676,86.71875,-313.0712
0.27675675675675676,93.9453125,-313.0712
0.27675675675675676,101.171875,-313.0712
0.27675675675675676,108.3984375,-313.0712
0.27675675675675676,115.625,-313.0712
0.27675675675675676,122.8515625,-313.0712
0.27675675675675676,130.078125,-313.0712
0.27675675675675676,137.3046875,-313.0712
0.27675675675675676,144.53125,-313.0712
0.27675675675675676,151.7578125,-313.0712
0.27675675675675676,158.984375,-313.0712
0.27675675675675676,166.2109375,-313.0712
0.27675675675675676,173.4375,-313.0712
0.27675675675675676,180.6640625,-313.0712
0.27675675675675676,187.890625,-313.0712
0.27675675675675676,195.1171875,-313.0712
0.27675675675675676,202.34375,-313.0712
0.27675675675675676,209.5703125,-313.0712
0.27675675675675676,216.796875,-313.0712
0.27675675675675676,224.0234375,-313.0712
0.27675675675675676,231.25,-313.0712
0.27675675675675676,238.4765625,-313.0712
0.27675675675675676,245.703125,-313.0712
0.27675675675675676,252.9296875,-313.0712
0.27675675675675676,260.15625,-313.0712
0.27675675675675676,267.3828125,-313.0712
0.27675675675675676,274.609375,-313.0712
0.27675675675675676,281.8359375,-313.0712
0.27675675675675676,289.0625,-313.0712
0.27675675675675676,296.2890625,-313.0712
0.27675675675675676,303.515625,-313.0712
0.27675675675675676,310.7421875,-313.0712
0.27675675675675676,317.96875,-313.0712
0.27675675675675676,325.1953125,-313.0712
0.27675675675675676,332.421875,-313.0712
0.27675675675675676,339.6484375,-313.0712
0.27675675675675676,346.875,-313.0712
0.27675675675675676,354.1015625,-313.0712
0.27675675675675676,361.328125,-313.0712
0.27675675675675676,368.5546875,-313.0712
0.27675675675675676,375.78125,-313.0712
0.27675675675675676,383.0078125,-313.0712
0.27675675675675676,390.234375,-313.0712
0.27675675675675676,397.4609375,-313.0712
0.27675675675675676,404.6875,-313.0712
0.27675675675675676,411.9140625,-313.0712
0.27675675675675676,419.140625,-313.0712
0.27675675675675676,426.3671875,-313.0712
0.27675675675675676,433.59375,-313.0712
0.27675675675675676,440.8203125,-313.0712
0.27675675675675676,448.046875,-313.0712
0.27675675675675676,455.2734375,-313.0712
0.27675675675675676,462.5,-313.0712
0.27675675675675676,469.7265625,-313.0712
0.27675675675675676,476.953125,-313.0712
0.27675675675675676,484.1796875,-313.0712
0.27675675675675676,491.40625,-313.0712
0.27675675675675676,498.6328125,-313.0712
0.27675675675675676,505.859375,-313.0712
0.27675675675675676,513.0859375,-313.0712
0.27675675675675676,520.3125,-313.0712
0.27675675675675676,527.5390625,-313.0712
0.27675675675675676,534.765625,-313.0712
0.27675675675675676,541.9921875,-313.0712
0.27675675675675676,549.21875,-313.0712
0.27675675675675676,556.4453125,-313.0712
0.27675675675675676,563.671875,-313.0712
0.27675675675675676,570.8984375,-313.0712
0.27675675675675676,578.125,-313.0712
0.27675675675675676,585.3515625,-313.0712
0.27675675675675676,592.578125,-313.0712
0.27675675675675676,599.8046875,-313.0712
0.27675675675675676,607.03125,-313.0712
0.27675675675675676,614.2578125,-313.0712
0.27675675675675676,621.484375,-313.0712
0.27675675675675676,628.7109375,-313.0712
0.27675675675675676,635.9375,-313.0712
0.27675675675675676,643.1640625,-313.0712
0.27675675675675676,650.390625,-313.0712
0.27675675675675676,657.6171875,-313.0712
0.27675675675675676,664.84375,-313.0712
0.27675675675675676,672.0703125,-313.0712
0.27675675675675676,679.296875,-313.0712
0.27675675675675676,686.5234375,-313.0712
0.27675675675675676,693.75,-313.0712
0.27675675675675676,700.9765625,-313.0712
0.27675675675675676,708.203125,-313.0712
0.27675675675675676,715.4296875,-313.0712
0.27675675675675676,722.65625,-313.0712
0.27675675675675676,729.8828125,-313.0712
0.27675675675675676,737.109375,-313.0712
0.27675675675675676,744.3359375,-313.0712
0.27675675675675676,751.5625,-313.0712
0.27675675675675676,758.7890625,-313.0712
0.27675675675675676,766.015625,-313.0712
0.27675675675675676,773.2421875,-313.0712
0.27675675675675676,780.46875,-313.0712
0.27675675675675676,787.6953125,-313.0712
0.27675675675675676,794.921875,-313.0712
0.27675675675675676,802.1484375,-313.0712
0.27675675675675676,809.375,-313.0712
0.27675675675675676,816.6015625,-313.0712
0.27675675675675676,823.828125,-313.0712
0.27675675675675676,831.0546875,-313.0712
0.27675675675675676,838.28125,-313.0712
0.27675675675675676,845.5078125,-313.0712
0.27675675675675676,852.734375,-313.0712
0.27675675675675676,859.9609375,-313.0712
0.27675675675675676,867.1875,-313.0712
0.27675675675675676,874.4140625,-313.0712
0.27675675675675676,881.640625,-313.0712
0.27675675675675676,888.8671875,-313.0712
0.27675675675675676,896.09375,-313.0712
0.27675675675675676,903.3203125,-313.0712
0.27675675675675676,910.546875,-313.0712
0.27675675675675676,917.7734375,-313.0712
0.27675675675675676,925.0,-313.0712
0.27675675675675676,932.2265625,-313.0712
0.27675675675675676,939.453125,-313.0712
0.27675675675675676,946.6796875,-313.0712
0.27675675675675676,953.90625,-313.0712
0.27675675675675676,961.1328125,-313.0712
0.27675675675675676,968.359375,-313.0712
0.27675675675675676,975.5859375,-313.0712
0.27675675675675676,982.8125,-313.0712
0.27675675675675676,990.0390625,-313.0712
0.27675675675675676,997.265625,-313.0712
0.27675675675675676,1004.4921875,-313.0712
0.27675675675675676,1011.71875,-313.0712
0.27675675675675676,1018.9453125,-313.0712
0.27675675675675676,1026.171875,-313.0712
0.27675675675675676,1033.3984375,-313.0712
0.27675675675675676,1040.625,-313.0712
0.27675675675675676,1047.8515625,-313.0712
0.27675675675675676,1055.078125,-313.0712
0.27675675675675676,1062.3046875,-313.0712
0.27675675675675676,1069.53125,-313.0712
0.27675675675675676,1076.7578125,-313.0712
0.27675675675675676,1083.984375,-313.0712
0.27675675675675676,1091.2109375,-313.0712
0.27675675675675676,1098.4375,-313.0712
0.27675675675675676,1105.6640625,-313.0712
0.27675675675675676,1112.890625,-313.0712
0.27675675675675676,1120.1171875,-313.0712
0.27675675675675676,1127.34375,-313.0712
0.27675675675675676,1134.5703125,-313.0712
0.27675675675675676,1141.796875,-313.0712
